departamento,anio,tasa_desercion,depto_key,prop_superior_mean,estrato_pred_mean,rural_share,n_municipios
Antioquia,2015,0.11636355481802077,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2015,0.22545454545454546,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2015,0.11040385625560054,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2015,0.13549781936109143,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2015,0.09720885466794996,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2015,0.14180796083053768,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2015,0.19458668617410388,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2015,0.09519230769230769,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2015,0.12489779231398201,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2015,0.09008866371120963,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2015,0.1807348560079444,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2015,0.2025974025974026,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2015,0.11689393607225852,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2015,0.28027681660899656,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2015,0.1699489423778264,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2015,0.12277558820016721,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2015,0.11521686455052096,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2015,0.16306806498046472,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2015,0.13000463750193228,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2015,0.14823008849557523,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2015,0.11214614081780788,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2015,0.12703635342267874,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2015,0.1568546847931409,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2015,0.16152716593245228,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2015,0.14366136962873227,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2015,0.40588235294117647,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2015,0.2413793103448276,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2015,0.22784810126582278,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2015,0.1472560975609756,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2015,1.0,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2015,0.22133719526912865,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2015,0.24183625177472787,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2015,0.02053388090349076,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2015,0.09454855195911414,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2015,0.33136094674556216,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2015,0.1691542288557214,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2015,0.19101123595505617,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2015,0.5,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2015,0.02666666666666667,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2015,0.2144469525959368,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2015,0.07010014306151645,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2015,0.2558139534883721,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Huila,2015,0.25673249551166966,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2015,0.19801324503311257,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2015,0.14111006585136407,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2015,0.21540656205420827,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2015,0.24257425742574257,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2015,0.1499312242090784,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2015,0.1552369077306733,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2015,0.3234250221827862,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2015,0.22990915443745633,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2015,0.16032608695652173,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vichada,2015,0.75,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2015,0.2714285714285714,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2015,0.11518403836751799,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2015,0.22451456310679613,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2015,0.07222660630477219,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2015,0.12640608561948694,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2015,0.10062145859989033,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2015,0.14743784880771182,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2015,0.17529215358931552,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2015,0.08728046833422033,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2015,0.12367270455965022,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2015,0.07107355864811134,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2015,0.20770128354725786,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2015,0.199055330634278,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2015,0.11994955392591901,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2015,0.2845528455284553,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2015,0.1699489423778264,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2015,0.11322927328556806,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2015,0.06744363775315246,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2015,0.16921052631578948,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2015,0.119625520110957,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2015,0.13636363636363635,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2015,0.10408103347034645,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2015,0.12287003776365478,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2015,0.1450492091941012,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2015,0.08584686774941995,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2015,0.13991446277385006,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2015,0.40588235294117647,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2015,0.2286902286902287,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2016,0.17419354838709677,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2016,0.07371434062765987,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2016,0.09897360703812316,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2016,0.08133498533586361,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2016,0.0990841208727103,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2016,0.0631701038218903,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2016,0.047416966180227775,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2016,0.0850132833255196,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2016,0.14363438520130578,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2016,0.06739501221592219,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2016,0.10813904452075426,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2016,0.11606421064788082,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2016,0.09841206030150754,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2016,0.08585076168344952,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2016,0.15714285714285714,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2016,0.29372937293729373,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2016,0.09404727997721447,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2016,0.07087298140324555,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2016,0.10223572823963534,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2016,0.07227247553996677,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2016,0.15012722646310434,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2016,0.06062319386857645,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2016,0.06267452683834937,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2016,0.08094190755481077,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2016,0.08535564853556485,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2016,0.09513783479410469,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2016,0.0,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2016,0.2967032967032967,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2016,0.03980099502487562,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2016,0.16348456013260482,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2016,0.14035087719298245,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2016,0.1349458943348186,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2016,0.13172823218997362,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2016,0.12845177875445726,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2016,0.1515293237302404,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2016,0.17734322319622386,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2016,0.14797008547008547,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2016,0.13190371991247266,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2016,0.11459055009006512,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2016,0.14634146341463414,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2016,0.15155305399207838,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2016,0.1241506391800069,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2016,0.06788511749347259,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2016,0.16738995660260383,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2016,0.14640494523370567,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2016,0.15133665609424557,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2016,0.14040708631737656,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2016,0.13807902915495043,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2016,0.0864,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2016,0.14781587098152302,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2016,0.1275931296007138,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2016,0.16626782077393076,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2016,0.1618780658724597,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2016,0.17873540600813329,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2016,0.19540229885057472,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2016,0.13429752066115702,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2016,0.0,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2016,0.31407857811038353,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2016,0.0,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2016,0.20118203309692673,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2016,0.19872992155397834,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2016,0.13996316758747698,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2016,0.25760755508919203,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2016,0.14728682170542637,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2016,0.25066666666666665,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2016,0.08064516129032258,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2016,0.27884615384615385,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2016,0.8333333333333334,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2016,0.11158798283261803,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2016,0.32098765432098764,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2016,0.0,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Huila,2016,0.15235008103727715,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2016,0.15020641473483645,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2016,0.13789107763615296,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2016,0.16337285902503293,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2016,0.16216216216216217,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2016,0.14172185430463577,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2016,0.16626794258373206,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2016,0.3002754820936639,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2016,0.25656223539373413,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2016,0.2240848443380089,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vichada,2016,0.2857142857142857,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2016,0.0446927374301676,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2016,0.15659440604335637,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2016,0.14055636896046853,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2016,0.11676131754015902,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2016,0.12523966284411966,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2016,0.1279089961792289,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2016,0.12851451337507114,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2016,0.18020679468242246,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2016,0.12224448897795591,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2016,0.1339277590756073,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2016,0.11218894981020666,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2016,0.14127764127764128,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2016,0.16437224669603523,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2016,0.12040840276962798,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2016,0.07344632768361582,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2016,0.16738995660260383,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2016,0.14597861459786146,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2016,0.15196337383342137,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2016,0.14089579113211795,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2016,0.13487829276425475,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2016,0.08263352368155862,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2016,0.148987648032599,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2016,0.12210240298887662,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2016,0.15840116435771656,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2016,0.09503885236102809,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2016,0.16797857664529742,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2016,0.19540229885057472,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2016,0.1320754716981132,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2017,0.216,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2017,0.08034902744955463,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2017,0.11079943899018233,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2017,0.0801476853166714,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2017,0.09598942513218585,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2017,0.07796538956434967,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2017,0.09287239933549561,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2017,0.09681014068811812,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2017,0.1246551724137931,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2017,0.13086177264915297,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2017,0.13908860497594785,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2017,0.11604253351826167,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2017,0.12077004060761017,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2017,0.08268133419612918,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2017,0.15476190476190477,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2017,0.20865139949109415,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2017,0.09143158449775902,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2017,0.0665157090291537,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2017,0.10485164394546913,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2017,0.06982441812984892,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2017,0.18319719953325556,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2017,0.1425419497183998,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2017,0.08712681052320426,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2017,0.08328036664101963,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2017,0.08674077014688368,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2017,0.10733783658739705,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2017,0.07142857142857142,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2017,0.21666666666666667,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2017,0.44722222222222224,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2017,0.11313395423212395,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2017,0.08956916099773243,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2017,0.11026712599536906,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2017,0.13057649886412273,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2017,0.048008092125739185,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2017,0.10697592380280448,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2017,0.053471667996807665,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2017,0.12727272727272726,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2017,0.22221303341051934,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2017,0.03437283437283437,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2017,0.04447115384615385,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2017,0.1093143596377749,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2017,0.15224092957078492,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2017,0.06460674157303371,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2017,0.17516152189519024,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2017,0.07105666156202144,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2017,0.1772428884026258,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2017,0.08945738960404107,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2017,0.06370875995449374,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2017,0.040051679586563305,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2017,0.10764938386421763,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2017,0.1157559198542805,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2017,0.14603101797437146,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2017,0.15779283639883834,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2017,0.08718414072316069,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2017,0.0410958904109589,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2017,0.19532554257095158,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2017,0.3333333333333333,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2017,0.11734117115080263,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2017,1.0,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2017,0.2115828334102446,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2017,0.30067567567567566,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2017,0.07201800450112528,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2017,0.03964194373401535,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2017,0.08602150537634409,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2017,0.12558139534883722,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2017,0.3588850174216028,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2017,0.48,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2017,0.05970149253731343,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2017,0.12812248186946013,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2017,0.0436241610738255,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2017,0.2777777777777778,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Huila,2017,0.1550068587105624,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2017,0.16398016119032857,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2017,0.17513134851138354,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2017,0.1529790660225443,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2017,0.15873015873015872,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2017,0.1220414201183432,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2017,0.2423547400611621,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2017,0.23901808785529716,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2017,0.2193877551020408,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2017,0.13579163008486977,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vichada,2017,0.3333333333333333,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2017,0.45321637426900585,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2017,0.11292280809249866,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
