codigo_dane,departamento,municipio,tipo_ruralidad,escolaridad_total,esc_basica_primaria,esc_basica_secundaria,esc_doctorado,esc_especializacion,esc_maestria,esc_media_academica_clasica,esc_media_tecnica,esc_ninguno,esc_no_informa,esc_normalista,esc_preescolar,esc_profesional,esc_resumen,esc_tecnologica,esc_tecnica_profesional,estrato_predominante,n_manzanas_estrato_pred,n_manzanas_total,prop_manzanas_bajas_1_2,anio_poblacion_departamental,poblacion_departamental
47205,MAGDALENA,Concordia,Intermedio,9319.0,3565.0,1429.0,2.0,7.0,16.0,648.0,245.0,2498.0,41.0,16.0,654.0,141.0,0.0,16.0,41.0,1.0,118.0,118.0,1.0,2050.0,1722017.0
47245,MAGDALENA,El Banco,Intermedio,49274.0,20285.0,8786.0,1.0,84.0,18.0,3228.0,1702.0,8752.0,775.0,174.0,3559.0,1273.0,0.0,149.0,488.0,1.0,553.0,640.0,0.9734375,2050.0,1722017.0
47268,MAGDALENA,El Retén,Intermedio,16757.0,6668.0,2825.0,0.0,8.0,9.0,1548.0,292.0,3507.0,27.0,85.0,1345.0,266.0,0.0,72.0,105.0,1.0,238.0,238.0,1.0,2050.0,1722017.0
47288,MAGDALENA,Fundación,Intermedio,51481.0,18423.0,9272.0,0.0,92.0,1.0,6387.0,1462.0,7341.0,424.0,665.0,4234.0,1861.0,0.0,366.0,953.0,1.0,817.0,994.0,0.9688128772635815,2050.0,1722017.0
47555,MAGDALENA,Plato,Intermedio,45070.0,16340.0,6922.0,0.0,108.0,47.0,4087.0,1570.0,10730.0,408.0,154.0,3100.0,946.0,0.0,71.0,587.0,1.0,570.0,690.0,0.9782608695652174,2050.0,1722017.0
47980,MAGDALENA,Zona Bananera,Intermedio,51253.0,20420.0,10695.0,2.0,15.0,0.0,3979.0,1007.0,9496.0,350.0,80.0,4458.0,165.0,0.0,164.0,422.0,1.0,72.0,72.0,1.0,2050.0,1722017.0
50006,META,Acacías,Intermedio,48651.0,19621.0,9797.0,0.0,323.0,21.0,4827.0,3411.0,4784.0,673.0,261.0,2048.0,1985.0,0.0,391.0,509.0,2.0,565.0,983.0,0.7761953204476093,2050.0,1383966.0
50313,META,Granada,Intermedio,43858.0,19259.0,8339.0,9.0,360.0,21.0,5103.0,1388.0,4628.0,274.0,166.0,2070.0,1172.0,0.0,139.0,930.0,2.0,459.0,933.0,0.8885316184351554,2050.0,1383966.0
52019,NARIÑO,Albán,Intermedio,17848.0,9343.0,2386.0,4.0,25.0,2.0,999.0,834.0,2822.0,363.0,74.0,767.0,148.0,0.0,33.0,48.0,1.0,38.0,38.0,1.0,2050.0,1806176.0
52051,NARIÑO,Arboleda,Intermedio,7014.0,3644.0,627.0,2.0,11.0,1.0,338.0,111.0,1926.0,28.0,5.0,218.0,47.0,0.0,23.0,33.0,1.0,24.0,24.0,1.0,2050.0,1806176.0
73408,NARIÑO,Lérida,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,1806176.0
73411,NARIÑO,Líbano,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,1806176.0
73443,NARIÑO,Mariquita,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,1806176.0
73449,NARIÑO,Melgar,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,1806176.0
73520,NARIÑO,Palocabildo,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,1806176.0
73585,NARIÑO,Purificación,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,1806176.0
73671,NARIÑO,Saldaña,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,1806176.0
73861,NARIÑO,Venadillo,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,1806176.0
76020,VALLE DEL CAUCA,Alcalá,Intermedio,,,,,,,,,,,,,,,,,2.0,84.0,142.0,0.9507042253521126,2050.0,4368211.0
76036,VALLE DEL CAUCA,Andalucía,Intermedio,,,,,,,,,,,,,,,,,2.0,167.0,200.0,0.995,2050.0,4368211.0
76041,VALLE DEL CAUCA,Ansermanuevo,Intermedio,,,,,,,,,,,,,,,,,1.0,71.0,144.0,0.9722222222222222,2050.0,4368211.0
76054,VALLE DEL CAUCA,Argelia,Intermedio,,,,,,,,,,,,,,,,,2.0,33.0,57.0,1.0,2050.0,4368211.0
76122,VALLE DEL CAUCA,Caicedonia,Intermedio,,,,,,,,,,,,,,,,,2.0,155.0,278.0,0.564748201438849,2050.0,4368211.0
76248,VALLE DEL CAUCA,El Cerrito,Intermedio,,,,,,,,,,,,,,,,,2.0,265.0,433.0,0.9445727482678984,2050.0,4368211.0
76306,VALLE DEL CAUCA,Ginebra,Intermedio,,,,,,,,,,,,,,,,,2.0,104.0,153.0,0.7973856209150327,2050.0,4368211.0
76318,VALLE DEL CAUCA,Guacarí,Intermedio,,,,,,,,,,,,,,,,,2.0,204.0,218.0,0.9954128440366973,2050.0,4368211.0
76400,VALLE DEL CAUCA,La Unión,Intermedio,,,,,,,,,,,,,,,,,2.0,156.0,310.0,0.9516129032258065,2050.0,4368211.0
76497,VALLE DEL CAUCA,Obando,Intermedio,,,,,,,,,,,,,,,,,1.0,71.0,106.0,1.0,2050.0,4368211.0
76606,VALLE DEL CAUCA,Restrepo,Intermedio,,,,,,,,,,,,,,,,,2.0,112.0,158.0,0.9050632911392406,2050.0,4368211.0
76622,VALLE DEL CAUCA,Roldanillo,Intermedio,,,,,,,,,,,,,,,,,2.0,205.0,393.0,0.8015267175572519,2050.0,4368211.0
76670,VALLE DEL CAUCA,San Pedro,Intermedio,,,,,,,,,,,,,,,,,2.0,55.0,74.0,0.8378378378378378,2050.0,4368211.0
76736,VALLE DEL CAUCA,Sevilla,Intermedio,,,,,,,,,,,,,,,,,2.0,179.0,373.0,0.7882037533512064,2050.0,4368211.0
76823,VALLE DEL CAUCA,Toro,Intermedio,,,,,,,,,,,,,,,,,2.0,89.0,144.0,0.9375,2050.0,4368211.0
76828,VALLE DEL CAUCA,Trujillo,Intermedio,,,,,,,,,,,,,,,,,2.0,57.0,95.0,0.8842105263157894,2050.0,4368211.0
76845,VALLE DEL CAUCA,Ulloa,Intermedio,,,,,,,,,,,,,,,,,2.0,30.0,41.0,0.975609756097561,2050.0,4368211.0
76895,VALLE DEL CAUCA,Zarzal,Intermedio,,,,,,,,,,,,,,,,,2.0,222.0,357.0,0.7955182072829131,2050.0,4368211.0
68522,VALLE DEL CAUCA,Palmar,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,4368211.0
68533,VALLE DEL CAUCA,Páramo,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,4368211.0
68755,VALLE DEL CAUCA,Socorro,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,4368211.0
68855,VALLE DEL CAUCA,Valle de San José,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,4368211.0
68872,VALLE DEL CAUCA,Villanueva,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,4368211.0
70110,SUCRE,Buenavista,Intermedio,8216.0,3345.0,1530.0,17.0,11.0,2.0,827.0,304.0,1427.0,34.0,5.0,387.0,185.0,0.0,86.0,56.0,1.0,153.0,160.0,1.0,2050.0,1174282.0
70230,SUCRE,Chalán,Intermedio,3620.0,1330.0,575.0,0.0,1.0,0.0,298.0,98.0,974.0,6.0,4.0,267.0,20.0,0.0,20.0,27.0,1.0,46.0,46.0,1.0,2050.0,1174282.0
70215,SUCRE,Corozal,Intermedio,52355.0,16741.0,9631.0,16.0,321.0,97.0,7280.0,2175.0,7651.0,101.0,686.0,2634.0,3462.0,0.0,744.0,816.0,1.0,494.0,783.0,0.9655172413793104,2050.0,1174282.0
70221,SUCRE,Coveñas,Intermedio,10397.0,3658.0,2179.0,2.0,24.0,5.0,1039.0,582.0,1188.0,499.0,10.0,738.0,247.0,0.0,130.0,96.0,1.0,63.0,120.0,0.9916666666666667,2050.0,1174282.0
70233,SUCRE,El Roble,Intermedio,7854.0,2979.0,1079.0,4.0,2.0,1.0,684.0,202.0,2396.0,65.0,16.0,286.0,71.0,0.0,10.0,59.0,1.0,87.0,87.0,1.0,2050.0,1174282.0
70235,SUCRE,Galeras,Intermedio,16001.0,7200.0,2616.0,0.0,50.0,0.0,1515.0,121.0,2922.0,15.0,75.0,823.0,488.0,0.0,89.0,87.0,1.0,183.0,185.0,1.0,2050.0,1174282.0
70418,SUCRE,Los Palmitos,Intermedio,17182.0,6096.0,3217.0,0.0,26.0,8.0,2266.0,246.0,3012.0,302.0,21.0,984.0,596.0,0.0,118.0,290.0,1.0,127.0,130.0,1.0,2050.0,1174282.0
70473,SUCRE,Morroa,Intermedio,11789.0,3994.0,2106.0,1.0,36.0,3.0,1590.0,312.0,2403.0,10.0,49.0,587.0,454.0,0.0,106.0,138.0,1.0,167.0,184.0,1.0,2050.0,1174282.0
70523,SUCRE,Palmito,Intermedio,10380.0,4037.0,1563.0,5.0,9.0,14.0,923.0,163.0,2865.0,7.0,24.0,576.0,118.0,0.0,29.0,47.0,1.0,73.0,73.0,1.0,2050.0,1174282.0
70670,SUCRE,Sampués,Intermedio,33501.0,12826.0,5460.0,4.0,51.0,31.0,3481.0,477.0,7666.0,25.0,61.0,2084.0,809.0,0.0,158.0,368.0,1.0,222.0,324.0,1.0,2050.0,1174282.0
70702,SUCRE,San Juan de Betulia,Intermedio,11487.0,4390.0,1979.0,0.0,18.0,0.0,1654.0,462.0,1924.0,2.0,53.0,479.0,337.0,0.0,89.0,100.0,1.0,90.0,144.0,1.0,2050.0,1174282.0
70742,SUCRE,San Luis de Sincé,Intermedio,28443.0,11617.0,4939.0,0.0,69.0,0.0,2740.0,556.0,4583.0,1440.0,52.0,1060.0,916.0,0.0,202.0,269.0,1.0,303.0,345.0,0.991304347826087,2050.0,1174282.0
70708,SUCRE,San Marcos,Intermedio,46721.0,19400.0,7511.0,0.0,169.0,42.0,3697.0,388.0,11197.0,284.0,49.0,2294.0,1170.0,0.0,213.0,307.0,1.0,310.0,407.0,0.9434889434889435,2050.0,1174282.0
70717,SUCRE,San Pedro,Intermedio,15141.0,6017.0,3029.0,0.0,29.0,9.0,2004.0,164.0,2522.0,99.0,11.0,812.0,278.0,0.0,48.0,119.0,1.0,213.0,223.0,1.0,2050.0,1174282.0
70820,SUCRE,Santiago de Tolú,Intermedio,25914.0,10217.0,5455.0,0.0,68.0,19.0,1944.0,1131.0,3567.0,160.0,26.0,1836.0,767.0,0.0,291.0,433.0,1.0,272.0,395.0,1.0,2050.0,1174282.0
73168,TOLIMA,Chaparral,Intermedio,42614.0,19675.0,6105.0,17.0,292.0,8.0,2814.0,1403.0,8267.0,1271.0,121.0,1426.0,810.0,0.0,168.0,237.0,1.0,251.0,461.0,0.8980477223427332,2050.0,1433661.0
73268,TOLIMA,Espinal,Intermedio,68954.0,28382.0,12655.0,31.0,396.0,37.0,7574.0,3342.0,7116.0,421.0,62.0,3028.0,3189.0,0.0,798.0,1923.0,2.0,464.0,784.0,0.7742346938775511,2050.0,1433661.0
73275,TOLIMA,Flandes,Intermedio,26280.0,10476.0,5315.0,0.0,134.0,17.0,4604.0,354.0,2537.0,61.0,55.0,996.0,914.0,0.0,185.0,632.0,2.0,246.0,449.0,0.6013363028953229,2050.0,1433661.0
73283,TOLIMA,Fresno,Intermedio,28715.0,14668.0,4741.0,9.0,115.0,12.0,2013.0,688.0,4836.0,182.0,50.0,852.0,276.0,0.0,143.0,130.0,2.0,105.0,188.0,0.8882978723404256,2050.0,1433661.0
73319,TOLIMA,Guamo,Intermedio,32297.0,15855.0,5378.0,0.0,199.0,1.0,2074.0,1868.0,4527.0,95.0,72.0,930.0,714.0,0.0,167.0,417.0,2.0,146.0,254.0,0.9763779527559056,2050.0,1433661.0
73352,TOLIMA,Icononzo,Intermedio,9537.0,4691.0,1592.0,0.0,107.0,27.0,582.0,252.0,1505.0,19.0,195.0,357.0,142.0,0.0,35.0,33.0,2.0,38.0,68.0,1.0,2050.0,1433661.0
91001,AMAZONAS,Leticia,Rural,29254.0,10063.0,6271.0,36.0,312.0,109.0,3903.0,1241.0,2541.0,1357.0,731.0,1505.0,713.0,0.0,234.0,238.0,2.0,140.0,305.0,0.7639344262295082,2050.0,105037.0
5002,ANTIOQUIA,Abejorral,Rural,18538.0,11467.0,2101.0,3.0,59.0,2.0,834.0,351.0,2832.0,85.0,106.0,447.0,113.0,0.0,77.0,61.0,2.0,80.0,118.0,0.9322033898305084,2050.0,7440163.0
5021,ANTIOQUIA,Alejandría,Rural,3521.0,2067.0,471.0,1.0,15.0,0.0,282.0,22.0,379.0,28.0,1.0,118.0,56.0,0.0,22.0,59.0,2.0,21.0,23.0,0.9130434782608695,2050.0,7440163.0
5031,ANTIOQUIA,Amalfi,Rural,18698.0,9324.0,2631.0,4.0,94.0,4.0,1581.0,186.0,3598.0,51.0,27.0,866.0,102.0,0.0,115.0,115.0,2.0,62.0,144.0,0.7083333333333334,2050.0,7440163.0
5040,ANTIOQUIA,Anorí,Rural,8773.0,3855.0,1280.0,2.0,21.0,3.0,383.0,327.0,1413.0,1098.0,9.0,289.0,66.0,0.0,14.0,13.0,2.0,37.0,59.0,0.8813559322033898,2050.0,7440163.0
5059,ANTIOQUIA,Armenia,Rural,4831.0,2408.0,629.0,0.0,10.0,9.0,238.0,154.0,1127.0,1.0,13.0,154.0,35.0,0.0,21.0,32.0,2.0,17.0,24.0,0.7083333333333334,2050.0,7440163.0
5134,ANTIOQUIA,Campamento,Rural,3139.0,1632.0,324.0,2.0,2.0,0.0,138.0,89.0,872.0,4.0,3.0,41.0,8.0,0.0,5.0,19.0,2.0,21.0,28.0,0.9285714285714286,2050.0,7440163.0
5138,ANTIOQUIA,Cañasgordas,Rural,15265.0,7690.0,2120.0,9.0,51.0,14.0,1283.0,309.0,3034.0,30.0,27.0,423.0,98.0,0.0,58.0,119.0,2.0,48.0,69.0,1.0,2050.0,7440163.0
5142,ANTIOQUIA,Caracolí,Rural,4486.0,2301.0,790.0,6.0,16.0,3.0,412.0,28.0,662.0,22.0,3.0,91.0,67.0,0.0,38.0,47.0,2.0,26.0,50.0,1.0,2050.0,7440163.0
5150,ANTIOQUIA,Carolina,Rural,3663.0,1401.0,734.0,0.0,48.0,3.0,535.0,256.0,357.0,3.0,36.0,118.0,78.0,0.0,60.0,34.0,2.0,41.0,52.0,1.0,2050.0,7440163.0
5197,ANTIOQUIA,Cocorná,Rural,13461.0,7591.0,1647.0,2.0,33.0,16.0,746.0,135.0,2223.0,339.0,24.0,527.0,106.0,0.0,31.0,41.0,2.0,43.0,64.0,0.765625,2050.0,7440163.0
5206,ANTIOQUIA,Concepción,Rural,4112.0,2393.0,544.0,1.0,12.0,0.0,397.0,24.0,515.0,6.0,18.0,123.0,45.0,0.0,12.0,22.0,2.0,22.0,33.0,0.7878787878787878,2050.0,7440163.0
5234,ANTIOQUIA,Dabeiba,Rural,18010.0,7323.0,1832.0,0.0,28.0,0.0,912.0,120.0,6310.0,414.0,57.0,725.0,172.0,0.0,76.0,41.0,1.0,66.0,141.0,0.851063829787234,2050.0,7440163.0
5240,ANTIOQUIA,Ebéjico,Rural,11688.0,6141.0,1470.0,4.0,34.0,4.0,928.0,129.0,2346.0,19.0,40.0,339.0,124.0,0.0,59.0,51.0,2.0,24.0,37.0,0.8108108108108109,2050.0,7440163.0
5264,ANTIOQUIA,Entrerrios,Rural,7858.0,3894.0,1406.0,3.0,25.0,0.0,981.0,222.0,679.0,3.0,48.0,320.0,125.0,0.0,94.0,58.0,3.0,42.0,52.0,0.07692307692307693,2050.0,7440163.0
5284,ANTIOQUIA,Frontino,Rural,17155.0,7827.0,2408.0,10.0,74.0,27.0,1427.0,405.0,3652.0,254.0,235.0,506.0,141.0,0.0,122.0,67.0,2.0,49.0,113.0,0.5575221238938053,2050.0,7440163.0
5306,ANTIOQUIA,Giraldo,Rural,3887.0,2273.0,576.0,0.0,7.0,2.0,325.0,42.0,474.0,2.0,12.0,93.0,48.0,0.0,24.0,9.0,1.0,14.0,22.0,1.0,2050.0,7440163.0
5310,ANTIOQUIA,Gómez Plata,Rural,10174.0,5167.0,1384.0,4.0,38.0,0.0,869.0,118.0,1591.0,361.0,9.0,296.0,131.0,0.0,89.0,117.0,2.0,63.0,84.0,1.0,2050.0,7440163.0
5425,ANTIOQUIA,Maceo,Rural,7010.0,3644.0,1066.0,3.0,8.0,8.0,700.0,42.0,1041.0,5.0,12.0,317.0,97.0,0.0,44.0,23.0,2.0,31.0,39.0,0.9743589743589743,2050.0,7440163.0
5483,ANTIOQUIA,Nariño,Rural,8364.0,5091.0,888.0,1.0,2.0,1.0,303.0,99.0,1433.0,96.0,19.0,310.0,72.0,0.0,23.0,26.0,2.0,27.0,32.0,0.96875,2050.0,7440163.0
5495,ANTIOQUIA,Nechí,Rural,16169.0,6700.0,2847.0,10.0,36.0,9.0,1277.0,353.0,3574.0,204.0,66.0,844.0,144.0,0.0,49.0,56.0,1.0,216.0,217.0,1.0,2050.0,7440163.0
5585,ANTIOQUIA,Puerto Nare,Rural,15534.0,6372.0,2367.0,6.0,30.0,2.0,1611.0,473.0,2337.0,925.0,19.0,832.0,278.0,0.0,86.0,196.0,2.0,69.0,85.0,0.9647058823529412,2050.0,7440163.0
5604,ANTIOQUIA,Remedios,Rural,19027.0,8947.0,2834.0,2.0,24.0,17.0,1738.0,308.0,4217.0,37.0,54.0,441.0,193.0,0.0,81.0,134.0,1.0,44.0,84.0,0.9047619047619048,2050.0,7440163.0
5628,ANTIOQUIA,Sabanalarga,Rural,7533.0,4294.0,912.0,0.0,8.0,9.0,411.0,69.0,1386.0,39.0,33.0,303.0,37.0,0.0,21.0,11.0,2.0,28.0,38.0,0.9736842105263158,2050.0,7440163.0
5642,ANTIOQUIA,Salgar,Rural,16657.0,8699.0,1859.0,2.0,28.0,2.0,956.0,352.0,3677.0,63.0,39.0,767.0,98.0,0.0,71.0,44.0,2.0,47.0,87.0,0.8160919540229885,2050.0,7440163.0
5647,ANTIOQUIA,San Andrés de Cuerquía,Rural,4275.0,2261.0,650.0,0.0,15.0,2.0,407.0,70.0,581.0,4.0,16.0,167.0,48.0,0.0,27.0,27.0,1.0,28.0,40.0,1.0,2050.0,7440163.0
5649,ANTIOQUIA,San Carlos,Rural,10853.0,5669.0,1617.0,6.0,20.0,9.0,845.0,146.0,1703.0,86.0,15.0,410.0,158.0,0.0,94.0,75.0,2.0,64.0,94.0,0.8297872340425532,2050.0,7440163.0
5652,ANTIOQUIA,San Francisco,Rural,5836.0,3187.0,554.0,0.0,4.0,5.0,289.0,24.0,1399.0,101.0,12.0,167.0,46.0,0.0,15.0,33.0,2.0,27.0,43.0,1.0,2050.0,7440163.0
5658,ANTIOQUIA,San José de La Montaña,Rural,2820.0,1304.0,506.0,0.0,13.0,4.0,211.0,195.0,367.0,0.0,41.0,76.0,53.0,0.0,27.0,23.0,2.0,39.0,51.0,1.0,2050.0,7440163.0
5660,ANTIOQUIA,San Luis,Rural,9848.0,5462.0,1433.0,3.0,14.0,2.0,777.0,114.0,1358.0,72.0,20.0,378.0,95.0,0.0,36.0,84.0,2.0,49.0,63.0,0.9841269841269841,2050.0,7440163.0
5667,ANTIOQUIA,San Rafael,Rural,12329.0,6345.0,1756.0,6.0,30.0,1.0,761.0,601.0,1816.0,174.0,28.0,469.0,141.0,0.0,85.0,116.0,2.0,95.0,106.0,0.9622641509433962,2050.0,7440163.0
5670,ANTIOQUIA,San Roque,Rural,16688.0,8992.0,2410.0,2.0,57.0,6.0,1121.0,423.0,2442.0,114.0,252.0,511.0,179.0,0.0,83.0,96.0,2.0,58.0,86.0,0.9186046511627907,2050.0,7440163.0
5686,ANTIOQUIA,Santa Rosa de Osos,Rural,28663.0,14392.0,5184.0,4.0,118.0,24.0,2010.0,1712.0,2947.0,90.0,232.0,969.0,506.0,0.0,260.0,215.0,2.0,140.0,156.0,0.9102564102564102,2050.0,7440163.0
5042,ANTIOQUIA,Santafé de Antioquia,Rural,21056.0,9644.0,3208.0,2.0,46.0,18.0,2401.0,505.0,3466.0,97.0,26.0,937.0,259.0,0.0,245.0,202.0,,,,,2050.0,7440163.0
5756,ANTIOQUIA,Sonsón,Rural,34443.0,19137.0,4505.0,9.0,126.0,0.0,2314.0,1306.0,4845.0,527.0,194.0,938.0,242.0,0.0,166.0,134.0,2.0,112.0,187.0,0.6256684491978609,2050.0,7440163.0
5842,ANTIOQUIA,Uramita,Rural,6747.0,3255.0,674.0,1.0,10.0,1.0,321.0,89.0,2123.0,7.0,11.0,182.0,39.0,0.0,14.0,20.0,2.0,23.0,43.0,1.0,2050.0,7440163.0
5847,ANTIOQUIA,Urrao,Rural,29788.0,14206.0,3720.0,6.0,165.0,2.0,1566.0,1213.0,6329.0,950.0,316.0,803.0,262.0,0.0,146.0,104.0,2.0,114.0,187.0,0.7700534759358288,2050.0,7440163.0
5856,ANTIOQUIA,Valparaíso,Rural,5992.0,3026.0,999.0,1.0,32.0,2.0,648.0,129.0,828.0,15.0,11.0,152.0,69.0,0.0,47.0,33.0,2.0,48.0,65.0,0.8615384615384616,2050.0,7440163.0
5858,ANTIOQUIA,Vegachí,Rural,10297.0,5146.0,1418.0,0.0,17.0,7.0,556.0,186.0,2536.0,7.0,30.0,204.0,79.0,0.0,65.0,46.0,2.0,83.0,113.0,1.0,2050.0,7440163.0
5885,ANTIOQUIA,Yalí,Rural,5847.0,2857.0,756.0,0.0,18.0,5.0,312.0,77.0,1520.0,11.0,7.0,149.0,75.0,0.0,37.0,23.0,2.0,23.0,39.0,0.9743589743589743,2050.0,7440163.0
5890,ANTIOQUIA,Yolombó,Rural,18610.0,10174.0,2681.0,16.0,49.0,14.0,1406.0,207.0,2996.0,38.0,66.0,638.0,130.0,0.0,86.0,109.0,2.0,40.0,53.0,0.8113207547169812,2050.0,7440163.0
5895,ANTIOQUIA,Zaragoza,Rural,23230.0,9796.0,3385.0,0.0,100.0,23.0,1500.0,666.0,6047.0,354.0,52.0,793.0,219.0,0.0,109.0,186.0,1.0,124.0,152.0,1.0,2050.0,7440163.0
81065,ARAUCA,Arauquita,Rural,14391.0,4683.0,2487.0,0.0,79.0,27.0,614.0,537.0,2395.0,2153.0,29.0,932.0,314.0,0.0,68.0,73.0,1.0,230.0,274.0,0.9927007299270073,2050.0,352194.0
81300,ARAUCA,Fortul,Rural,3907.0,1949.0,571.0,1.0,16.0,1.0,276.0,80.0,591.0,76.0,6.0,209.0,88.0,0.0,20.0,23.0,1.0,205.0,221.0,0.995475113122172,2050.0,352194.0
8549,ATLÁNTICO,Piojó,Rural,4451.0,1911.0,609.0,4.0,13.0,6.0,785.0,80.0,493.0,50.0,9.0,337.0,87.0,0.0,17.0,50.0,1.0,63.0,64.0,1.0,2050.0,2922132.0
13030,BOLÍVAR,Altos del Rosario,Rural,9457.0,3997.0,1043.0,1.0,3.0,6.0,547.0,165.0,2036.0,595.0,15.0,857.0,77.0,0.0,29.0,86.0,1.0,90.0,90.0,1.0,2050.0,2376170.0
13074,BOLÍVAR,Barranco de Loba,Rural,13698.0,6286.0,1949.0,2.0,8.0,3.0,827.0,203.0,3161.0,133.0,37.0,860.0,149.0,0.0,24.0,56.0,1.0,137.0,137.0,1.0,2050.0,2376170.0
13160,BOLÍVAR,Cantagallo,Rural,7284.0,4041.0,971.0,1.0,3.0,7.0,303.0,307.0,1098.0,103.0,4.0,271.0,140.0,0.0,27.0,8.0,1.0,83.0,83.0,1.0,2050.0,2376170.0
13248,BOLÍVAR,El Guamo,Rural,7269.0,2959.0,1186.0,2.0,2.0,1.0,549.0,77.0,1885.0,67.0,2.0,431.0,52.0,0.0,4.0,52.0,1.0,101.0,101.0,1.0,2050.0,2376170.0
13268,BOLÍVAR,El Peñón,Rural,7140.0,3354.0,1219.0,2.0,10.0,5.0,401.0,56.0,1188.0,12.0,9.0,744.0,77.0,0.0,12.0,51.0,1.0,68.0,68.0,1.0,2050.0,2376170.0
13300,BOLÍVAR,Hatillo de Loba,Rural,10326.0,4433.0,1471.0,6.0,2.0,12.0,587.0,157.0,2772.0,10.0,21.0,671.0,130.0,0.0,17.0,37.0,1.0,38.0,38.0,1.0,2050.0,2376170.0
13490,BOLÍVAR,Norosí,Rural,,,,,,,,,,,,,,,,,1.0,38.0,38.0,1.0,2050.0,2376170.0
13600,BOLÍVAR,Río Viejo,Rural,13678.0,5412.0,2168.0,4.0,12.0,67.0,916.0,314.0,3167.0,697.0,23.0,645.0,169.0,0.0,23.0,61.0,1.0,103.0,103.0,1.0,2050.0,2376170.0
13654,BOLÍVAR,San Jacinto,Rural,19907.0,7410.0,3698.0,1.0,33.0,2.0,1918.0,1045.0,3462.0,143.0,0.0,1397.0,426.0,0.0,40.0,332.0,1.0,367.0,395.0,1.0,2050.0,2376170.0
13667,BOLÍVAR,San Martín de Loba,Rural,13283.0,5529.0,2089.0,2.0,18.0,0.0,794.0,395.0,3076.0,91.0,74.0,814.0,276.0,0.0,53.0,72.0,1.0,145.0,145.0,1.0,2050.0,2376170.0
13688,BOLÍVAR,Santa Rosa del Sur,Rural,24349.0,12740.0,3164.0,2.0,47.0,18.0,1289.0,391.0,3727.0,1067.0,80.0,1248.0,363.0,0.0,85.0,128.0,1.0,265.0,288.0,1.0,2050.0,2376170.0
13744,BOLÍVAR,Simití,Rural,16384.0,8035.0,2374.0,21.0,54.0,5.0,953.0,250.0,2733.0,416.0,24.0,1064.0,329.0,0.0,58.0,68.0,1.0,112.0,124.0,1.0,2050.0,2376170.0
13780,BOLÍVAR,Talaigua Nuevo,Rural,10118.0,3744.0,1980.0,0.0,12.0,14.0,608.0,545.0,1937.0,81.0,17.0,759.0,279.0,0.0,60.0,82.0,1.0,98.0,99.0,1.0,2050.0,2376170.0
13894,BOLÍVAR,Zambrano,Rural,9495.0,3724.0,1431.0,0.0,6.0,3.0,768.0,535.0,1848.0,238.0,20.0,670.0,151.0,0.0,23.0,78.0,1.0,202.0,202.0,1.0,2050.0,2376170.0
15047,BOYACÁ,Aquitania,Rural,15075.0,8388.0,2303.0,1.0,34.0,0.0,842.0,295.0,2383.0,40.0,5.0,481.0,230.0,0.0,19.0,54.0,2.0,77.0,81.0,1.0,2050.0,1490926.0
15051,BOYACÁ,Arcabuco,Rural,4769.0,2696.0,569.0,3.0,9.0,6.0,240.0,316.0,488.0,6.0,4.0,250.0,113.0,0.0,34.0,35.0,2.0,42.0,43.0,1.0,2050.0,1490926.0
15097,BOYACÁ,Boavita,Rural,6145.0,2994.0,1004.0,0.0,65.0,6.0,370.0,353.0,795.0,116.0,6.0,274.0,115.0,0.0,19.0,28.0,2.0,37.0,41.0,1.0,2050.0,1490926.0
15104,BOYACÁ,Boyacá,Rural,4639.0,2786.0,438.0,0.0,6.0,1.0,158.0,47.0,896.0,32.0,1.0,229.0,14.0,0.0,5.0,26.0,2.0,20.0,23.0,1.0,2050.0,1490926.0
15106,BOYACÁ,Briceño,Rural,2513.0,1500.0,318.0,0.0,11.0,0.0,69.0,98.0,372.0,32.0,0.0,76.0,21.0,0.0,4.0,12.0,2.0,13.0,14.0,1.0,2050.0,1490926.0
15109,BOYACÁ,Buenavista,Rural,5406.0,3229.0,618.0,0.0,10.0,0.0,284.0,8.0,992.0,6.0,2.0,175.0,34.0,0.0,12.0,36.0,2.0,16.0,16.0,1.0,2050.0,1490926.0
15114,BOYACÁ,Busbanzá,Rural,823.0,395.0,99.0,0.0,3.0,1.0,17.0,77.0,70.0,73.0,1.0,45.0,27.0,0.0,4.0,11.0,1.0,9.0,16.0,1.0,2050.0,1490926.0
15172,BOYACÁ,Chinavita,Rural,3448.0,1975.0,438.0,4.0,21.0,9.0,141.0,111.0,453.0,13.0,9.0,171.0,72.0,0.0,14.0,17.0,2.0,34.0,36.0,1.0,2050.0,1490926.0
